,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
83,733.2791403,3.5079118,1,84,1,2,1,1,5,2,-50,1.0,-0.8163333,714024.0,717534.0,715726.0,715726.0,0.0,0.0,714542.0,716533.0,714542.0,717534.0,716540.0,717534.0,3510.0,518.0,2992.0,994.0,1991.0,-814.0
84,736.7953858,3.4995819,1,85,1,2,2,2,1,1,-40,2.0,-1.0580272,717540.0,721041.0,718992.0,0.0,718992.0,0.0,718050.0,720041.0,718051.0,721041.0,720048.0,721042.0,3501.0,511.0,2990.0,994.0,1991.0,-1056.0
85,740.3034292,3.5077808,1,86,1,1,1,2,3,2,-45,2.0,-1.141254,721048.0,724557.0,722424.0,0.0,722424.0,0.0,721566.0,723558.0,721566.0,724558.0,723564.0,724558.0,3509.0,518.0,2992.0,994.0,1992.0,-1140.0
86,743.8196224,3.5078328,1,87,1,1,1,1,5,2,-45,2.0,-1.115866,724564.0,728074.0,725967.0,0.0,725967.0,0.0,725082.0,727074.0,725082.0,728074.0,727080.0,728074.0,3510.0,518.0,2992.0,994.0,1992.0,-1113.0
87,747.3359091,3.5079373,1,88,1,1,1,2,5,1,-50,1.0,-1.2328528,728081.0,731590.0,729366.0,729366.0,0.0,0.0,728598.0,730590.0,728598.0,731590.0,730597.0,731590.0,3509.0,517.0,2992.0,993.0,1992.0,-1231.0
88,750.8521524,3.5079002,1,89,1,2,1,1,5,2,-50,1.0,-0.8908517,731597.0,735106.0,733224.0,733224.0,0.0,0.0,732115.0,734106.0,732115.0,735106.0,734113.0,735106.0,3509.0,518.0,2991.0,993.0,1991.0,-889.0
89,754.3682643,3.507897,1,90,1,1,1,1,5,1,-45,2.0,-0.8163743,735113.0,738622.0,736814.0,0.0,736814.0,0.0,735631.0,737622.0,735631.0,738623.0,737629.0,738623.0,3509.0,518.0,2992.0,994.0,1991.0,-815.0
90,757.8846536,3.5077694,1,91,1,2,1,1,2,1,-50,1.0,-1.2078935,738629.0,742139.0,739939.0,739939.0,0.0,0.0,739147.0,741138.0,739147.0,742139.0,741145.0,742139.0,3510.0,518.0,2992.0,994.0,1991.0,-1206.0
91,761.4007534,3.5078966,1,92,1,2,1,1,1,2,-45,1.0,-1.2329191,742145.0,745655.0,743430.0,743430.0,0.0,0.0,742663.0,744654.0,742663.0,745655.0,744661.0,745655.0,3510.0,518.0,2992.0,994.0,1991.0,-1231.0
92,764.9169813,3.5079128,1,93,1,2,2,2,2,1,-45,1.0,-1.2079545,745661.0,749170.0,746971.0,746971.0,0.0,0.0,746180.0,748171.0,746180.0,749170.0,748178.0,749170.0,3509.0,519.0,2990.0,992.0,1991.0,-1207.0
93,768.4332235,3.5079092,1,94,1,1,1,1,4,2,-40,2.0,-1.2408069,749178.0,752687.0,750455.0,0.0,750455.0,0.0,749696.0,751687.0,749696.0,752687.0,751694.0,752687.0,3509.0,518.0,2991.0,993.0,1991.0,-1239.0
94,771.9496845,3.5078793,1,95,1,1,2,2,2,2,-40,2.0,-1.2829595,752694.0,756204.0,753929.0,0.0,753929.0,0.0,753212.0,755203.0,753213.0,756204.0,755210.0,756204.0,3510.0,519.0,2991.0,994.0,1991.0,-1281.0
95,775.4659337,3.5076923,1,96,1,1,2,1,3,1,-45,1.0,0.1503919,756210.0,759719.0,758879.0,758879.0,0.0,0.0,756729.0,758720.0,756729.0,759719.0,758726.0,759719.0,3509.0,519.0,2990.0,993.0,1991.0,153.0
96,778.9819759,3.5079044,1,97,1,2,2,2,5,2,-45,1.0,-0.8579996,759726.0,763236.0,761386.0,761386.0,0.0,0.0,760245.0,762236.0,760245.0,763236.0,762243.0,763236.0,3510.0,519.0,2991.0,993.0,1991.0,-857.0
